Generation,Solution,Collected Targets,Fitness Score,Time
10,32,0,0.14329770882814055,59.28333333333333
10,33,1,0.11677612298726858,49.88333333333333
10,34,1,0.09366443076771933,42.65
10,35,1,0.10446876879937483,48.13333333333333
10,36,0,0.11192706651241986,54.23333333333334
10,37,0,0.11156108808609844,44.96666666666667
10,38,0,0.10405826467559505,45.21666666666666
10,39,2,0.10704530414911259,45.18333333333334
10,40,1,0.13189748397495787,53.45
10,41,1,0.10571482952474628,47.016666666666666
10,42,0,0.10668028383478571,48.86666666666666
10,43,1,0.11078063673025959,48.150000000000006
10,44,0,0.09980930642236766,47.416666666666664
10,45,1,0.11557863622609885,54.13333333333335
10,46,0,0.1352427158325687,59.58333333333335
10,47,1,0.12134676880505854,49.63333333333333
10,48,1,0.10486600252225327,47.133333333333326
10,49,0,0.10085168390068104,47.23333333333332
10,50,0,0.13419010301256085,53.716666666666676
10,51,0,0.10727417434199904,45.71666666666667
10,52,1,0.10174561932492077,41.833333333333336
10,53,1,0.13951166923504343,54.83333333333333
10,54,1,0.09507216652339665,42.31666666666667
10,55,1,0.11411368410099172,46.916666666666664
10,56,0,0.11955704032906578,50.98333333333334
10,57,1,0.1129392858085794,48.6
10,58,0,0.10123990550915427,47.68333333333332
10,59,1,0.09909934937786606,44.75000000000001
10,60,0,0.16843444934805585,60.14999999999999
10,61,1,0.1547260215014459,56.766666666666666
10,62,0,0.10975408156148192,47.56666666666667
10,63,1,0.09789444447854823,41.233333333333334
10,64,1,0.09842853015658418,41.06666666666668
10,65,0,0.11238379365660589,47.68333333333333
10,66,1,0.09817712598439764,44.03333333333333
10,67,0,0.10513353753643015,46.250000000000014
10,68,1,0.10623198004456973,46.449999999999996
10,69,2,0.11164423181072285,47.31666666666668
10,70,0,0.10834314694739813,51.41666666666667
10,71,0,0.11269981089006609,52.18333333333334
10,72,0,0.10638694942123102,46.01666666666666
10,73,1,0.10632967471632462,48.13333333333333
10,74,1,0.12338497102597049,54.333333333333336
10,75,0,0.13072475309851717,54.033333333333324
10,76,0,0.10655663502629611,44.73333333333333
10,77,0,0.09522556148647432,42.283333333333346
10,78,1,0.1256302785752458,52.53333333333333
10,79,1,0.09311189964227476,42.583333333333336
10,80,2,0.12164683657147916,48.56666666666668
10,81,1,0.1059816606355372,48.0
10,82,4,0.16695570121271228,62.650000000000006
10,83,0,0.16505423350880483,61.849999999999994
10,84,0,0.09004028582668587,42.699999999999996
10,85,1,0.12472085677070584,49.31666666666667
10,86,1,0.1440204206260701,66.05000000000001
10,87,0,0.09985272258420415,45.783333333333346
10,88,1,0.1002321711864002,39.666666666666664
10,89,0,0.09713280919806665,45.96666666666666
10,90,0,0.09896489915038326,44.69999999999999
10,91,1,0.1091291642180244,48.900000000000006
10,92,2,0.11491828068106116,53.81666666666666
10,93,0,0.10303147940038737,45.58333333333333
10,94,0,0.09603828327351456,46.0
10,95,1,0.09297295051879492,42.333333333333336
10,96,4,0.1288747555317483,62.98333333333333
10,97,0,0.12422392649679943,53.98333333333333
10,98,0,0.10143319414464338,48.866666666666674
10,99,0,0.1091318625023242,46.916666666666664
11,1,1,0.10694778340801299,44.849999999999994
11,2,0,0.1053845023891209,46.38333333333333
11,3,1,0.10570496629153739,48.166666666666664
11,4,1,0.1019433037366777,44.199999999999996
11,5,0,0.1019931199042394,48.13333333333333
11,6,0,0.12646566231889494,52.3
11,7,0,0.10076875927406899,46.88333333333333
11,8,0,0.09649953908306046,44.63333333333333
11,9,0,0.10008100064456782,45.64999999999999
11,10,0,0.09078529077417698,40.03333333333334
11,11,0,0.10554216906557504,46.466666666666676
11,12,0,0.11396944262157471,47.39999999999999
11,13,0,0.09333318654835301,44.25
11,14,1,0.09403742405387897,42.31666666666666
11,15,0,0.09596125445023006,43.65
11,16,1,0.09785650717919747,41.88333333333334
11,17,0,0.09467359815674377,46.633333333333326
11,18,1,0.19027989499720052,67.46666666666667
11,19,1,0.15331918578287324,57.93333333333334
11,20,0,0.09741784628090192,44.66666666666667
11,21,1,0.09997355334735715,43.666666666666664
11,22,1,0.11827949826914266,50.583333333333336
11,23,1,0.13217991589059186,50.366666666666674
11,24,2,0.12458743541202662,52.05
11,25,2,0.10077796670231598,48.116666666666674
11,26,0,0.1041520253839056,44.20000000000001
11,27,1,0.10945689066772321,45.56666666666665
11,28,1,0.0978803052175482,43.633333333333326
11,29,0,0.11189230176779555,52.83333333333334
11,30,0,0.10045392494336888,42.349999999999994
11,31,1,0.13902614783557454,51.61666666666667
11,32,0,0.0954404943432297,43.88333333333333
11,33,1,0.10276977884220906,46.266666666666666
11,34,0,0.0925336820367393,40.16666666666667
11,35,1,0.11905978242894648,49.4
11,36,0,0.15358318833326373,64.85
11,37,1,0.10770391276270655,46.016666666666666
11,38,0,0.09458417497241302,43.73333333333333
11,39,0,0.0930723432774254,43.766666666666666
11,40,0,0.09329284126462173,44.63333333333333
11,41,1,0.11663612184928204,45.93333333333332
11,42,1,0.11967866365716014,50.91666666666666
11,43,0,0.09891566000051022,44.01666666666667
11,44,0,0.135149148925978,51.65
11,45,2,0.12361245519029995,51.78333333333333
11,46,1,0.09992104324360808,43.666666666666664
11,47,1,0.10282300847100345,44.73333333333334
11,48,0,0.10756541003388634,47.7
11,49,1,0.0992217790034826,45.71666666666667
11,50,1,0.09502509162152215,43.11666666666667
11,51,0,0.10581311745838673,47.51666666666668
11,52,0,0.12697608044715664,56.28333333333334
11,53,1,0.10900658073938921,47.666666666666664
11,54,0,0.0917002578609592,44.46666666666666
11,55,0,0.10663582265300145,44.66666666666666
11,56,1,0.10664987529876901,46.74999999999999
11,57,0,0.1085222325818899,47.850000000000016
11,58,1,0.09544175200044455,44.18333333333333
11,59,0,0.09257511382997599,40.233333333333334
11,60,1,0.12402836340812436,52.23333333333333
11,61,1,0.1265601463010832,54.29999999999999
11,62,1,0.10828818053457123,47.16666666666668
11,63,0,0.15661231474637255,56.63333333333333
11,64,1,0.09453786503907843,42.86666666666667
11,65,0,0.10424060123547181,47.13333333333334
11,66,1,0.1036980440179968,42.41666666666667
11,67,0,0.0943417187911741,46.033333333333324
11,68,2,0.1171001429701746,46.63333333333334
11,69,0,0.15182823624836422,58.65
11,70,0,0.11091285922606378,50.71666666666666
11,71,0,0.11105943878956717,45.516666666666666
11,72,2,0.10671392479616795,42.650000000000006
11,73,1,0.13374772771277738,52.28333333333334
11,74,0,0.09565970919143066,45.56666666666668
11,75,0,0.1002758806283703,46.74999999999999
11,76,1,0.10063927323491839,44.45
11,77,1,0.10512457066380129,45.15
11,78,0,0.09758701713911477,46.36666666666667
11,79,1,0.0993457977364841,45.53333333333334
11,80,0,0.10027504287028374,44.75
11,81,0,0.09741324618803306,46.81666666666666
11,82,0,0.10811927249145588,50.21666666666666
11,83,0,0.08948676201103181,42.51666666666666
11,84,0,0.09948527406908667,42.38333333333333
11,85,1,0.14401197090796747,55.03333333333334
11,86,0,0.12675353180569326,54.35
11,87,1,0.09900418564410907,44.95000000000001
11,88,0,0.10679301919845907,50.20000000000001
11,89,1,0.11065900819215617,49.98333333333334
11,90,1,0.11122051654854244,49.616666666666674
11,91,0,0.11099779524058004,47.70000000000001
11,92,1,0.11820898836474003,50.81666666666666
11,93,0,0.10792484633941798,47.44999999999999
11,94,2,0.12674476318498035,47.26666666666668
11,95,2,0.12452540304425881,47.96666666666667
11,96,1,0.10777680788919797,45.35
11,97,0,0.0901519346058017,42.0
11,98,0,0.09936951275754456,44.43333333333333
11,99,1,0.11197760844711895,51.583333333333336
11,1,1,0.10694778340801299,44.849999999999994
11,2,0,0.1053845023891209,46.38333333333333
11,3,1,0.10570496629153739,48.166666666666664
11,4,1,0.1019433037366777,44.199999999999996
11,5,0,0.1019931199042394,48.13333333333333
11,6,0,0.12646566231889494,52.3
11,7,0,0.10076875927406899,46.88333333333333
11,8,0,0.09649953908306046,44.63333333333333
11,9,0,0.10008100064456782,45.64999999999999
11,10,0,0.09078529077417698,40.03333333333334
11,11,0,0.10554216906557504,46.466666666666676
11,12,0,0.11396944262157471,47.39999999999999
11,13,0,0.09333318654835301,44.25
11,14,1,0.09403742405387897,42.31666666666666
11,15,0,0.09596125445023006,43.65
11,16,1,0.09785650717919747,41.88333333333334
11,17,0,0.09467359815674377,46.633333333333326
11,18,1,0.19027989499720052,67.46666666666667
11,19,1,0.15331918578287324,57.93333333333334
11,20,0,0.09741784628090192,44.66666666666667
11,21,1,0.09997355334735715,43.666666666666664
11,22,1,0.11827949826914266,50.583333333333336
11,23,1,0.13217991589059186,50.366666666666674
11,24,2,0.12458743541202662,52.05
11,25,2,0.10077796670231598,48.116666666666674
11,26,0,0.1041520253839056,44.20000000000001
11,27,1,0.10945689066772321,45.56666666666665
11,28,1,0.0978803052175482,43.633333333333326
11,29,0,0.11189230176779555,52.83333333333334
11,30,0,0.10045392494336888,42.349999999999994
11,31,1,0.13902614783557454,51.61666666666667
11,32,0,0.0954404943432297,43.88333333333333
11,33,1,0.10276977884220906,46.266666666666666
11,34,0,0.0925336820367393,40.16666666666667
11,35,1,0.11905978242894648,49.4
11,36,0,0.15358318833326373,64.85
11,37,1,0.10770391276270655,46.016666666666666
11,38,0,0.09458417497241302,43.73333333333333
11,39,0,0.0930723432774254,43.766666666666666
11,40,0,0.09329284126462173,44.63333333333333
11,41,1,0.11663612184928204,45.93333333333332
11,42,1,0.11967866365716014,50.91666666666666
11,43,0,0.09891566000051022,44.01666666666667
11,44,0,0.135149148925978,51.65
11,45,2,0.12361245519029995,51.78333333333333
11,46,1,0.09992104324360808,43.666666666666664
11,47,1,0.10282300847100345,44.73333333333334
11,48,0,0.10756541003388634,47.7
11,49,1,0.0992217790034826,45.71666666666667
11,50,1,0.09502509162152215,43.11666666666667
11,51,0,0.10581311745838673,47.51666666666668
11,52,0,0.12697608044715664,56.28333333333334
11,53,1,0.10900658073938921,47.666666666666664
11,54,0,0.0917002578609592,44.46666666666666
11,55,0,0.10663582265300145,44.66666666666666
11,56,1,0.10664987529876901,46.74999999999999
11,57,0,0.1085222325818899,47.850000000000016
11,58,1,0.09544175200044455,44.18333333333333
11,59,0,0.09257511382997599,40.233333333333334
11,60,1,0.12402836340812436,52.23333333333333
11,61,1,0.1265601463010832,54.29999999999999
11,62,1,0.10828818053457123,47.16666666666668
11,63,0,0.15661231474637255,56.63333333333333
11,64,1,0.09453786503907843,42.86666666666667
11,65,0,0.10424060123547181,47.13333333333334
11,66,1,0.1036980440179968,42.41666666666667
11,67,0,0.0943417187911741,46.033333333333324
11,68,2,0.1171001429701746,46.63333333333334
11,69,0,0.15182823624836422,58.65
11,70,0,0.11091285922606378,50.71666666666666
11,71,0,0.11105943878956717,45.516666666666666
11,72,2,0.10671392479616795,42.650000000000006
11,73,1,0.13374772771277738,52.28333333333334
11,74,0,0.09565970919143066,45.56666666666668
11,75,0,0.1002758806283703,46.74999999999999
11,76,1,0.10063927323491839,44.45
11,77,1,0.10512457066380129,45.15
11,78,0,0.09758701713911477,46.36666666666667
11,79,1,0.0993457977364841,45.53333333333334
11,80,0,0.10027504287028374,44.75
11,81,0,0.09741324618803306,46.81666666666666
11,82,0,0.10811927249145588,50.21666666666666
11,83,0,0.08948676201103181,42.51666666666666
11,84,0,0.09948527406908667,42.38333333333333
11,85,1,0.14401197090796747,55.03333333333334
11,86,0,0.12675353180569326,54.35
11,87,1,0.09900418564410907,44.95000000000001
11,88,0,0.10679301919845907,50.20000000000001
11,89,1,0.11065900819215617,49.98333333333334
11,90,1,0.11122051654854244,49.616666666666674
11,91,0,0.11099779524058004,47.70000000000001
11,92,1,0.11820898836474003,50.81666666666666
11,93,0,0.10792484633941798,47.44999999999999
11,94,2,0.12674476318498035,47.26666666666668
11,95,2,0.12452540304425881,47.96666666666667
11,96,1,0.10777680788919797,45.35
11,97,0,0.0901519346058017,42.0
11,98,0,0.09936951275754456,44.43333333333333
11,99,1,0.11197760844711895,51.583333333333336
12,1,0,0.10283754220236926,48.53333333333334
12,2,0,0.10212619216484589,46.88333333333333
12,3,1,0.10575297045140772,43.88333333333333
12,4,1,0.12770580258186756,51.95
12,5,1,0.10661351323404997,45.800000000000004
12,6,0,0.09172622436715379,42.916666666666664
12,7,1,0.11040705205641806,53.11666666666667
12,8,0,0.10961698814583747,49.75
12,9,1,0.09447673135939869,42.849999999999994
12,10,0,0.11872084464026762,51.06666666666667
12,11,1,0.10463049517846632,44.949999999999996
12,12,1,0.10115245517009137,44.83333333333334
12,13,1,0.1004356363224402,47.233333333333334
12,14,1,0.11572596056490023,47.8
12,15,2,0.10327020205857493,43.45
12,16,2,0.10025067647344692,44.01666666666667
12,17,0,0.09565191309776375,43.10000000000001
12,18,1,0.09657515316753976,42.53333333333333
12,19,0,0.09723927815948555,39.46666666666666
12,20,2,0.15050404871277206,59.63333333333333
12,21,1,0.10974777539217546,48.53333333333334
12,22,0,0.09416249374015347,47.10000000000001
12,23,0,0.09337725405216332,42.68333333333333
12,24,0,0.11820896400337264,50.566666666666656
12,25,1,0.10343853138614097,42.03333333333333
12,26,0,0.0951566186798302,44.00000000000001
12,27,0,0.0970134202297849,46.083333333333336
12,28,1,0.1133224902972128,46.483333333333334
12,29,0,0.1383512125855943,55.08333333333333
12,30,1,0.15561485183667279,56.18333333333334
12,31,0,0.1228874595910276,48.583333333333336
12,32,3,0.12605544312022207,53.08333333333333
12,33,0,0.09348992395073862,43.76666666666667
12,34,1,0.11868704969305462,51.53333333333333
12,35,0,0.11595210694586651,50.31666666666666
12,36,1,0.09775554056387323,43.8
12,37,2,0.11216526399004885,48.96666666666666
12,38,1,0.11006770485378711,44.91666666666666
12,39,2,0.11350055008233106,46.08333333333333
12,40,0,0.10480578679132228,45.716666666666676
12,41,1,0.1077907054920136,46.93333333333334
12,42,0,0.10303865612365384,46.416666666666664
12,43,0,0.09175599198561643,44.08333333333333
12,44,0,0.09681543375619867,40.733333333333334
12,45,1,0.15415216708687152,64.95
12,46,0,0.10738075768878301,51.08333333333334
12,47,0,0.1030871400172259,49.98333333333334
12,48,0,0.09141961502056895,42.766666666666666
12,49,2,0.1369548938981658,59.19999999999999
12,50,1,0.10513689855474646,44.93333333333332
12,51,0,0.0890979312677028,44.15
12,52,1,0.10255623801091569,44.35000000000001
12,53,1,0.09889539085857063,42.050000000000004
12,54,1,0.15640594193365182,56.13333333333334
12,55,0,0.14343400922251484,58.666666666666664
12,56,0,0.09133667241845014,44.41666666666667
12,57,1,0.11212172222526973,49.416666666666664
12,58,1,0.1020248015349926,46.05000000000001
12,59,1,0.12435903049168369,52.883333333333326
12,60,1,0.12789312693861077,53.783333333333324
12,61,1,0.09454835348672477,42.45000000000001
12,62,1,0.10063923917053434,43.8
12,63,1,0.10687199899572838,43.949999999999996
12,64,1,0.1142190879285293,48.349999999999994
12,65,1,0.10675518606363706,44.333333333333336
12,66,0,0.0890712565436254,40.95
12,67,0,0.10219977387733765,45.18333333333333
12,68,1,0.10033644220930267,47.70000000000001
12,69,0,0.09321828942918127,40.53333333333334
12,70,0,0.1395894395226957,57.81666666666666
12,71,1,0.11409052508717685,50.43333333333334
12,72,0,0.09161194915095658,46.06666666666668
12,73,0,0.10915715426098763,48.2
12,74,0,0.10404413339075327,45.39999999999999
12,75,1,0.11604026966123897,47.89999999999999
12,76,0,0.10311409583612927,46.73333333333332
12,77,0,0.09951660989430397,45.13333333333334
12,78,1,0.09527685790081579,42.91666666666667
12,79,0,0.09561403412090164,43.683333333333344
12,80,2,0.11708357066625823,46.73333333333333
12,81,1,0.17577530557493243,62.41666666666668
12,82,3,0.13640326747838963,56.28333333333334
12,83,2,0.10528194176008895,47.366666666666674
12,84,1,0.12391373477529759,52.58333333333333
12,85,2,0.129016519266191,51.75
12,86,1,0.09943267137878085,44.51666666666668
12,87,2,0.11302418310527676,48.43333333333334
12,88,1,0.09522039896374371,42.68333333333333
12,89,0,0.10510870507107195,46.28333333333333
12,90,0,0.10667638372583062,51.26666666666667
12,91,0,0.09627760486330177,43.199999999999996
12,92,1,0.09656119350913264,43.233333333333334
12,93,0,0.08984007103635837,41.0
12,94,0,0.11123906958599963,47.9
12,95,0,0.10566028763890464,49.18333333333333
12,96,0,0.1089708368204569,50.0
12,97,0,0.11677500113961377,60.15
12,98,0,0.09539380621298454,43.25
12,99,0,0.09490798695826477,44.649999999999984
12,1,0,0.10283754220236926,48.53333333333334
12,2,0,0.10212619216484589,46.88333333333333
12,3,1,0.10575297045140772,43.88333333333333
12,4,1,0.12770580258186756,51.95
12,5,1,0.10661351323404997,45.800000000000004
12,6,0,0.09172622436715379,42.916666666666664
12,7,1,0.11040705205641806,53.11666666666667
12,8,0,0.10961698814583747,49.75
12,9,1,0.09447673135939869,42.849999999999994
12,10,0,0.11872084464026762,51.06666666666667
12,11,1,0.10463049517846632,44.949999999999996
12,12,1,0.10115245517009137,44.83333333333334
12,13,1,0.1004356363224402,47.233333333333334
12,14,1,0.11572596056490023,47.8
12,15,2,0.10327020205857493,43.45
12,16,2,0.10025067647344692,44.01666666666667
12,17,0,0.09565191309776375,43.10000000000001
12,18,1,0.09657515316753976,42.53333333333333
12,19,0,0.09723927815948555,39.46666666666666
12,20,2,0.15050404871277206,59.63333333333333
12,21,1,0.10974777539217546,48.53333333333334
12,22,0,0.09416249374015347,47.10000000000001
12,23,0,0.09337725405216332,42.68333333333333
12,24,0,0.11820896400337264,50.566666666666656
12,25,1,0.10343853138614097,42.03333333333333
12,26,0,0.0951566186798302,44.00000000000001
12,27,0,0.0970134202297849,46.083333333333336
12,28,1,0.1133224902972128,46.483333333333334
12,29,0,0.1383512125855943,55.08333333333333
12,30,1,0.15561485183667279,56.18333333333334
12,31,0,0.1228874595910276,48.583333333333336
12,32,3,0.12605544312022207,53.08333333333333
12,33,0,0.09348992395073862,43.76666666666667
12,34,1,0.11868704969305462,51.53333333333333
12,35,0,0.11595210694586651,50.31666666666666
12,36,1,0.09775554056387323,43.8
12,37,2,0.11216526399004885,48.96666666666666
12,38,1,0.11006770485378711,44.91666666666666
12,39,2,0.11350055008233106,46.08333333333333
12,40,0,0.10480578679132228,45.716666666666676
12,41,1,0.1077907054920136,46.93333333333334
12,42,0,0.10303865612365384,46.416666666666664
12,43,0,0.09175599198561643,44.08333333333333
12,44,0,0.09681543375619867,40.733333333333334
12,45,1,0.15415216708687152,64.95
12,46,0,0.10738075768878301,51.08333333333334
12,47,0,0.1030871400172259,49.98333333333334
12,48,0,0.09141961502056895,42.766666666666666
12,49,2,0.1369548938981658,59.19999999999999
12,50,1,0.10513689855474646,44.93333333333332
12,51,0,0.0890979312677028,44.15
12,52,1,0.10255623801091569,44.35000000000001
12,53,1,0.09889539085857063,42.050000000000004
12,54,1,0.15640594193365182,56.13333333333334
12,55,0,0.14343400922251484,58.666666666666664
12,56,0,0.09133667241845014,44.41666666666667
12,57,1,0.11212172222526973,49.416666666666664
12,58,1,0.1020248015349926,46.05000000000001
12,59,1,0.12435903049168369,52.883333333333326
12,60,1,0.12789312693861077,53.783333333333324
12,61,1,0.09454835348672477,42.45000000000001
12,62,1,0.10063923917053434,43.8
12,63,1,0.10687199899572838,43.949999999999996
12,64,1,0.1142190879285293,48.349999999999994
12,65,1,0.10675518606363706,44.333333333333336
12,66,0,0.0890712565436254,40.95
12,67,0,0.10219977387733765,45.18333333333333
12,68,1,0.10033644220930267,47.70000000000001
12,69,0,0.09321828942918127,40.53333333333334
12,70,0,0.1395894395226957,57.81666666666666
12,71,1,0.11409052508717685,50.43333333333334
12,72,0,0.09161194915095658,46.06666666666668
12,73,0,0.10915715426098763,48.2
12,74,0,0.10404413339075327,45.39999999999999
12,75,1,0.11604026966123897,47.89999999999999
12,76,0,0.10311409583612927,46.73333333333332
12,77,0,0.09951660989430397,45.13333333333334
12,78,1,0.09527685790081579,42.91666666666667
12,79,0,0.09561403412090164,43.683333333333344
12,80,2,0.11708357066625823,46.73333333333333
12,81,1,0.17577530557493243,62.41666666666668
12,82,3,0.13640326747838963,56.28333333333334
12,83,2,0.10528194176008895,47.366666666666674
12,84,1,0.12391373477529759,52.58333333333333
12,85,2,0.129016519266191,51.75
12,86,1,0.09943267137878085,44.51666666666668
12,87,2,0.11302418310527676,48.43333333333334
12,88,1,0.09522039896374371,42.68333333333333
12,89,0,0.10510870507107195,46.28333333333333
12,90,0,0.10667638372583062,51.26666666666667
12,91,0,0.09627760486330177,43.199999999999996
12,92,1,0.09656119350913264,43.233333333333334
12,93,0,0.08984007103635837,41.0
12,94,0,0.11123906958599963,47.9
12,95,0,0.10566028763890464,49.18333333333333
12,96,0,0.1089708368204569,50.0
12,97,0,0.11677500113961377,60.15
12,98,0,0.09539380621298454,43.25
12,99,0,0.09490798695826477,44.649999999999984
13,1,0,0.10245095904967379,46.26666666666666
13,2,1,0.13065168781448616,61.1
13,3,0,0.09455266156500533,46.63333333333334
13,4,0,0.0971690224395183,46.53333333333334
13,5,0,0.09966051044120205,46.96666666666666
13,6,0,0.10030496382840608,46.18333333333333
13,7,1,0.10679335235250058,48.683333333333344
13,8,1,0.10992014785184887,45.18333333333334
13,9,0,0.10539149282708557,45.11666666666667
13,10,0,0.09484112477235332,44.266666666666666
13,11,1,0.1066720114902365,45.39999999999999
13,12,0,0.10245927914484824,40.44999999999999
13,13,0,0.10493499185685436,50.1
13,14,1,0.09337989673346948,43.300000000000004
13,15,0,0.11741956911432756,47.800000000000004
13,16,1,0.10074763978641552,41.800000000000004
13,17,0,0.14411665932501602,64.96666666666665
13,18,0,0.10471062838590976,44.949999999999996
13,19,0,0.09556901030190486,43.133333333333326
13,20,0,0.10477759711186777,43.06666666666667
13,21,1,0.10787388182353537,46.58333333333333
13,22,0,0.09348801303960509,41.68333333333333
13,23,0,0.15868938242655337,64.68333333333332
13,24,0,0.08961593254202489,39.800000000000004
13,25,1,0.1010184415290933,46.25
13,26,2,0.10692303409142825,45.833333333333336
13,27,0,0.10088480094094324,48.41666666666668
13,28,0,0.10057054305403149,53.11666666666667
13,29,2,0.11735894267208809,50.36666666666667
13,30,0,0.1217634106286551,50.099999999999994
13,31,1,0.10780640259837078,44.31666666666666
13,32,0,0.11320542304637608,47.78333333333334
13,33,0,0.09823904335301717,47.10000000000001
13,34,2,0.11065090767303978,48.33333333333333
13,35,0,0.09807750066627671,46.75
13,36,0,0.10171861428211662,46.2
13,37,1,0.12409033578215559,47.50000000000001
13,38,0,0.10140881211915576,46.866666666666674
13,39,0,0.08949617170540078,42.916666666666664
13,40,0,0.10582501916692795,45.866666666666674
13,41,1,0.1050607119978417,46.49999999999999
13,42,0,0.12518528954902836,53.64999999999999
13,43,1,0.10842439902664844,47.199999999999996
13,44,0,0.09337981869125316,41.99999999999999
13,45,2,0.11820354755706086,47.01666666666666
13,46,0,0.10020835616569206,42.75
13,47,0,0.09705604275033307,43.74999999999999
13,48,1,0.12421053967167242,56.000000000000014
13,49,1,0.09138787403037603,40.55
13,50,0,0.11514681061661036,50.199999999999996
13,51,0,0.09145384413301279,44.64999999999999
13,52,1,0.16435802510659142,62.63333333333334
13,53,0,0.09783164586114508,48.983333333333334
13,54,0,0.09998444689495559,45.81666666666668
13,55,0,0.12183613729917275,53.233333333333334
13,56,1,0.11247153615134672,46.68333333333334
13,57,1,0.09345492555585821,41.54999999999999
13,58,0,0.09635187429579281,38.6
13,59,1,0.10489545075211557,44.56666666666666
13,60,0,0.10062610170980271,47.06666666666666
13,61,0,0.09964883539989602,44.8
13,62,1,0.10898665609211819,42.23333333333333
13,63,0,0.1012897484541551,44.99999999999999
13,64,1,0.09706895615492138,43.36666666666666
13,65,2,0.10167153655292313,43.06666666666667
13,66,0,0.09953211769831907,45.033333333333324
13,67,1,0.13254729958001524,52.099999999999994
13,68,1,0.09962113431736756,44.7
13,69,0,0.09173874635443187,42.06666666666666
13,70,1,0.12046553284124321,47.266666666666666
13,71,1,0.11463831103571298,47.76666666666667
13,72,0,0.09066635324828262,44.21666666666666
13,73,0,0.10206691415540928,49.949999999999996
13,74,2,0.10358457115255351,42.766666666666666
13,75,1,0.09326799712012807,41.78333333333334
13,76,0,0.09153286432109912,45.016666666666666
13,77,2,0.10783621898249116,47.86666666666666
13,78,1,0.11230247191192103,55.05
13,79,1,0.10424080787590251,48.633333333333326
13,80,0,0.10525736142009443,49.90000000000001
13,81,0,0.10770504699876267,47.066666666666656
13,82,0,0.09444689722603403,43.833333333333336
13,83,0,0.10188736343558702,43.6
13,84,0,0.0937682836404732,43.99999999999999
13,85,0,0.09214368235846468,43.733333333333334
13,86,0,0.10384350495820897,48.366666666666674
13,87,1,0.10158015019728654,41.66666666666668
13,88,2,0.1062658775283208,48.58333333333334
13,89,0,0.10092473665627213,46.766666666666666
13,90,0,0.10878532096955869,48.00000000000001
13,91,0,0.10050821649043465,44.43333333333334
13,92,1,0.10897906864387855,45.86666666666667
13,93,1,0.0955293932423888,44.06666666666667
13,94,0,0.106128260220299,45.76666666666666
13,95,0,0.10777056387223771,48.15
13,96,1,0.0967251389896631,43.25
13,97,0,0.09752594479950198,43.56666666666668
13,98,0,0.09732505290134184,44.550000000000004
13,99,1,0.09656440542974633,40.51666666666668
13,1,0,0.10245095904967379,46.26666666666666
13,2,1,0.13065168781448616,61.1
13,3,0,0.09455266156500533,46.63333333333334
13,4,0,0.0971690224395183,46.53333333333334
13,5,0,0.09966051044120205,46.96666666666666
13,6,0,0.10030496382840608,46.18333333333333
13,7,1,0.10679335235250058,48.683333333333344
13,8,1,0.10992014785184887,45.18333333333334
13,9,0,0.10539149282708557,45.11666666666667
13,10,0,0.09484112477235332,44.266666666666666
13,11,1,0.1066720114902365,45.39999999999999
13,12,0,0.10245927914484824,40.44999999999999
13,13,0,0.10493499185685436,50.1
13,14,1,0.09337989673346948,43.300000000000004
13,15,0,0.11741956911432756,47.800000000000004
13,16,1,0.10074763978641552,41.800000000000004
13,17,0,0.14411665932501602,64.96666666666665
13,18,0,0.10471062838590976,44.949999999999996
13,19,0,0.09556901030190486,43.133333333333326
13,20,0,0.10477759711186777,43.06666666666667
13,21,1,0.10787388182353537,46.58333333333333
13,22,0,0.09348801303960509,41.68333333333333
13,23,0,0.15868938242655337,64.68333333333332
13,24,0,0.08961593254202489,39.800000000000004
13,25,1,0.1010184415290933,46.25
13,26,2,0.10692303409142825,45.833333333333336
13,27,0,0.10088480094094324,48.41666666666668
13,28,0,0.10057054305403149,53.11666666666667
13,29,2,0.11735894267208809,50.36666666666667
13,30,0,0.1217634106286551,50.099999999999994
13,31,1,0.10780640259837078,44.31666666666666
13,32,0,0.11320542304637608,47.78333333333334
13,33,0,0.09823904335301717,47.10000000000001
13,34,2,0.11065090767303978,48.33333333333333
13,35,0,0.09807750066627671,46.75
13,36,0,0.10171861428211662,46.2
13,37,1,0.12409033578215559,47.50000000000001
13,38,0,0.10140881211915576,46.866666666666674
13,39,0,0.08949617170540078,42.916666666666664
13,40,0,0.10582501916692795,45.866666666666674
13,41,1,0.1050607119978417,46.49999999999999
13,42,0,0.12518528954902836,53.64999999999999
13,43,1,0.10842439902664844,47.199999999999996
13,44,0,0.09337981869125316,41.99999999999999
13,45,2,0.11820354755706086,47.01666666666666
13,46,0,0.10020835616569206,42.75
13,47,0,0.09705604275033307,43.74999999999999
13,48,1,0.12421053967167242,56.000000000000014
13,49,1,0.09138787403037603,40.55
13,50,0,0.11514681061661036,50.199999999999996
13,51,0,0.09145384413301279,44.64999999999999
13,52,1,0.16435802510659142,62.63333333333334
13,53,0,0.09783164586114508,48.983333333333334
13,54,0,0.09998444689495559,45.81666666666668
13,55,0,0.12183613729917275,53.233333333333334
13,56,1,0.11247153615134672,46.68333333333334
13,57,1,0.09345492555585821,41.54999999999999
13,58,0,0.09635187429579281,38.6
13,59,1,0.10489545075211557,44.56666666666666
13,60,0,0.10062610170980271,47.06666666666666
